# version: CHB v1 (standalone) | generated: 2026-06-17 | seed: 42 | input: PER-CELL NCX:RYR2 (within-sample cell dispersion for Fig 2B overlay; NOT donor-level error; RYR2>0 cells)
group,ncx_over_ryr2
adult_AVN_work,0.3704
adult_AVN_work,0.028
adult_AVN_work,0.4847
adult_AVN_work,0.4462
adult_AVN_work,0.265
adult_AVN_work,0.3977
adult_AVN_work,0.0962
adult_AVN_work,0.1864
adult_AVN_work,0.8011
adult_AVN_work,0.25
adult_AVN_work,2.4583
adult_AVN_work,0.8169
adult_AVN_work,1.2118
adult_AVN_work,0.9878
adult_AVN_work,0.866
adult_AVN_work,0.5455
adult_AVN_work,1.6892
adult_AVN_work,1.8372
adult_AVN_work,0.7968
adult_AVN_work,1.9254
adult_AVN_work,0.4795
adult_AVN_work,0.1709
adult_AVN_work,0.2222
adult_AVN_work,0.6739
adult_AVN_work,0.1875
adult_AVN_work,0.15
adult_AVN_work,0.5306
adult_AVN_work,0.8438
adult_AVN_work,0.1959
adult_AVN_work,1.2794
adult_AVN_work,2.7907
adult_AVN_work,0.36
adult_AVN_work,0.6286
adult_AVN_work,0.3125
adult_AVN_work,0.2489
adult_AVN_work,0.6032
adult_AVN_work,0.5102
adult_AVN_work,0.7551
adult_AVN_work,1.8943
adult_AVN_work,0.7808
adult_AVN_work,0.1299
adult_AVN_work,48.5
adult_AVN_work,0.4024
adult_AVN_work,2.8889
adult_AVN_work,0.7353
adult_AVN_work,1.7525
adult_AVN_work,0.2897
adult_AVN_work,0.4788
adult_AVN_work,2.0323
adult_AVN_work,0.7021
adult_AVN_work,0.1797
adult_AVN_work,3.125
adult_AVN_work,0.5966
adult_AVN_work,0.4286
adult_AVN_work,0.3226
adult_AVN_work,0.0909
adult_AVN_work,6.15
adult_AVN_work,0.3721
adult_AVN_work,1.8889
adult_AVN_work,1.0145
adult_AVN_work,0.071
adult_AVN_work,1.0787
adult_AVN_work,1.0
adult_AVN_work,1.026
adult_AVN_work,0.6901
adult_AVN_work,0.4945
adult_AVN_work,0.9214
adult_AVN_work,1.3902
adult_AVN_work,1.3125
adult_AVN_work,1.2955
adult_AVN_work,3.5714
adult_AVN_work,1.0893
adult_AVN_work,1.1475
adult_AVN_work,0.7115
adult_AVN_work,0.8174
adult_AVN_work,0.505
adult_AVN_work,0.5965
adult_AVN_work,0.4017
adult_AVN_work,1.4556
adult_AVN_work,1.5833
adult_AVN_work,1.8254
adult_AVN_work,0.4047
adult_AVN_work,0.0918
adult_AVN_work,0.9778
adult_AVN_work,0.8525
adult_AVN_work,0.1579
adult_AVN_work,0.4487
adult_AVN_work,0.5641
adult_AVN_work,0.9
adult_AVN_work,0.5333
adult_AVN_work,0.2066
adult_AVN_work,0.8523
adult_AVN_work,0.0
adult_AVN_work,0.0909
adult_AVN_work,4.1613
adult_AVN_work,0.7816
adult_AVN_work,0.2692
adult_AVN_work,0.5169
adult_AVN_work,1.2432
adult_AVN_work,1.1607
adult_AVN_work,0.0909
adult_AVN_work,0.8788
adult_AVN_work,0.235
adult_AVN_work,0.2523
adult_AVN_work,4.2
adult_AVN_work,1.6167
adult_AVN_work,0.1775
adult_AVN_work,0.3
adult_AVN_work,8.2
adult_AVN_work,1.0909
adult_AVN_work,0.3256
adult_AVN_work,0.3103
adult_AVN_work,2.0
adult_AVN_work,0.12
adult_AVN_work,2.6
adult_AVN_work,0.2033
adult_AVN_work,0.1806
adult_AVN_work,0.6383
adult_AVN_work,1.1222
adult_AVN_work,0.23
adult_AVN_work,0.29
adult_AVN_work,0.4737
adult_AVN_work,1.7049
adult_AVN_work,0.2273
adult_AVN_work,1.2917
adult_AVN_work,0.9355
adult_AVN_work,4.1356
adult_AVN_work,0.4184
adult_AVN_work,0.1846
adult_AVN_work,0.1613
adult_AVN_work,0.6182
adult_AVN_work,1.1129
adult_AVN_work,0.3452
adult_AVN_work,0.7568
adult_AVN_work,1.0645
adult_AVN_work,0.3137
adult_AVN_work,0.4634
adult_AVN_work,0.4286
adult_AVN_work,0.046
adult_AVN_work,1.377
adult_AVN_work,0.6585
adult_AVN_work,0.0
adult_AVN_work,0.5532
adult_AVN_work,0.3333
adult_AVN_work,1.0435
adult_AVN_work,1.717
adult_AVN_work,0.0
adult_AVN_work,0.9839
adult_AVN_work,39.0
adult_AVN_work,0.3333
adult_AVN_work,1.2747
adult_AVN_work,0.2857
adult_AVN_work,1.7941
adult_AVN_work,13.0
adult_AVN_work,0.08
adult_AVN_work,0.6515
adult_AVN_work,0.9265
adult_AVN_work,1.1538
adult_AVN_work,1.5
adult_AVN_work,1.6364
adult_AVN_work,1.24
adult_AVN_work,0.726
adult_AVN_work,1.0
adult_AVN_work,0.4694
adult_AVN_work,0.7368
adult_AVN_work,0.2403
adult_AVN_work,1.25
adult_AVN_work,1.1429
adult_AVN_work,0.4386
adult_AVN_work,1.9592
adult_AVN_work,40.0
adult_AVN_work,2.9167
adult_AVN_work,0.7685
adult_AVN_work,0.8
adult_AVN_work,0.3446
adult_AVN_work,0.5806
adult_AVN_work,1.6481
adult_AVN_work,0.3333
adult_AVN_work,0.913
adult_AVN_work,3.1818
adult_AVN_work,0.4062
adult_AVN_work,0.0984
adult_AVN_work,0.6739
adult_AVN_work,1.3111
adult_AVN_work,1.3077
adult_AVN_work,1.1892
adult_AVN_work,0.1818
adult_AVN_work,0.913
adult_AVN_work,1.7895
adult_AVN_work,2.2667
adult_AVN_work,0.253
adult_AVN_work,0.0909
adult_AVN_work,0.6714
adult_AVN_work,0.92
adult_AVN_work,0.3281
adult_AVN_work,12.6667
adult_AVN_work,0.2
adult_AVN_work,0.375
adult_AVN_work,1.0769
adult_AVN_work,0.5833
adult_AVN_work,0.4507
adult_AVN_work,2.4
adult_AVN_work,0.725
adult_AVN_work,0.2791
adult_AVN_work,1.6667
adult_AVN_work,1.3
adult_AVN_work,0.8235
adult_AVN_work,0.8
adult_AVN_work,3.2857
adult_AVN_work,0.3846
adult_AVN_work,4.4
adult_AVN_work,0.4621
adult_AVN_work,0.1887
adult_AVN_work,0.7442
adult_AVN_work,0.6935
adult_AVN_work,0.4444
adult_AVN_work,6.2857
adult_AVN_work,1.6522
adult_AVN_work,0.9259
adult_AVN_work,0.0635
adult_AVN_work,0.6897
adult_AVN_work,0.1
adult_AVN_work,0.0444
adult_AVN_work,2.8667
adult_AVN_work,16.0
adult_AVN_work,1.0571
adult_AVN_work,37.0
adult_AVN_work,1.0857
adult_AVN_work,0.5143
adult_AVN_work,0.125
adult_AVN_work,0.7895
adult_AVN_work,0.25
adult_AVN_work,0.3158
adult_AVN_work,2.6765
adult_AVN_work,1.3778
adult_AVN_work,0.1111
adult_AVN_work,1.3023
adult_AVN_work,2.75
adult_AVN_work,0.5161
adult_AVN_work,1.4444
adult_AVN_work,0.1837
adult_AVN_work,0.7297
adult_AVN_work,0.0833
adult_AVN_work,2.0
adult_AVN_work,0.6333
adult_AVN_work,0.2424
adult_AVN_work,0.1613
adult_AVN_work,0.4571
adult_AVN_work,0.2727
adult_AVN_work,0.6364
adult_AVN_work,3.3889
adult_AVN_work,0.7586
adult_AVN_work,1.0
adult_AVN_work,1.3333
adult_AVN_work,5.5
adult_AVN_work,7.0
adult_AVN_work,1.0
adult_AVN_work,0.1212
adult_AVN_work,0.0263
adult_AVN_work,8.6667
adult_AVN_work,0.4
adult_AVN_work,5.3333
adult_AVN_work,0.0233
adult_AVN_work,0.2162
adult_AVN_work,0.3111
adult_AVN_work,1.8605
adult_AVN_work,0.0
adult_AVN_work,0.4762
adult_AVN_work,0.0
adult_AVN_work,4.3846
adult_AVN_work,0.0
adult_AVN_work,0.0606
adult_AVN_work,6.5
adult_AVN_work,0.1379
adult_AVN_work,1.9333
adult_AVN_work,5.8571
adult_AVN_work,0.0
adult_AVN_work,0.4789
adult_AVN_work,0.2727
adult_AVN_work,0.0299
adult_AVN_work,1.375
adult_AVN_work,5.7778
adult_AVN_work,0.9032
adult_AVN_work,0.0323
adult_AVN_work,0.6667
adult_AVN_work,6.5
adult_AVN_work,3.0
adult_AVN_work,0.0
adult_AVN_work,1.5
adult_AVN_work,0.21
adult_AVN_work,0.9286
adult_AVN_work,61.0
adult_AVN_work,0.0357
adult_AVN_work,5.0
adult_AVN_work,0.0698
adult_AVN_work,8.7143
adult_AVN_work,2.3333
adult_AVN_work,11.3333
adult_AVN_work,7.0
adult_AVN_work,0.0
adult_AVN_work,3.5
adult_AVN_work,5.5
adult_AVN_work,2.0
adult_AVN_work,0.1
adult_AVN_work,0.0357
adult_AVN_work,0.5
adult_AVN_work,10.5
adult_AVN_work,0.0
adult_AVN_work,0.2727
adult_AVN_work,5.0
adult_AVN_work,0.3333
adult_AVN_work,0.8462
adult_AVN_work,0.0
adult_AVN_work,1.6667
adult_AVN_work,0.349
adult_AVN_work,0.3725
adult_AVN_work,0.587
adult_AVN_work,0.2761
adult_AVN_work,0.4163
adult_AVN_work,0.5517
adult_AVN_work,0.367
adult_AVN_work,0.7776
adult_AVN_work,0.3526
adult_AVN_work,1.3239
adult_AVN_work,0.3514
adult_AVN_work,0.7773
adult_AVN_work,0.8027
adult_AVN_work,0.7714
adult_AVN_work,0.7128
adult_AVN_work,0.1305
adult_AVN_work,0.213
adult_AVN_work,0.4099
adult_AVN_work,0.4864
adult_AVN_work,0.4685
adult_AVN_work,0.1949
adult_AVN_work,1.3396
adult_AVN_work,0.4795
adult_AVN_work,0.6709
adult_AVN_work,0.303
adult_AVN_work,0.2325
adult_AVN_work,0.1686
adult_AVN_work,1.8699
adult_AVN_work,0.5504
adult_AVN_work,1.1647
adult_AVN_work,0.8036
adult_AVN_work,0.7464
adult_AVN_work,0.3347
adult_AVN_work,0.2431
adult_AVN_work,0.949
adult_AVN_work,0.5925
adult_AVN_work,0.9244
adult_AVN_work,0.6482
adult_AVN_work,0.5371
adult_AVN_work,0.4414
adult_AVN_work,0.3977
adult_AVN_work,0.127
adult_AVN_work,0.5048
adult_AVN_work,0.2204
adult_AVN_work,0.0648
adult_AVN_work,0.6148
adult_AVN_work,0.5171
adult_AVN_work,0.3406
adult_AVN_work,0.4325
adult_AVN_work,0.1111
adult_AVN_work,1.2652
adult_AVN_work,0.8032
adult_AVN_work,0.6758
adult_AVN_work,0.2445
adult_AVN_work,0.3858
adult_AVN_work,0.3037
adult_AVN_work,0.5759
adult_AVN_work,0.3839
adult_AVN_work,0.503
adult_AVN_work,0.3995
adult_AVN_work,0.451
adult_AVN_work,0.5743
adult_AVN_work,1.1593
adult_AVN_work,0.3636
adult_AVN_work,0.6923
adult_AVN_work,0.1572
adult_AVN_work,1.37
adult_AVN_work,1.2202
adult_AVN_work,0.3117
adult_AVN_work,0.3359
adult_AVN_work,0.4235
adult_AVN_work,0.5993
adult_AVN_work,1.4859
adult_AVN_work,0.8889
adult_AVN_work,0.3487
adult_AVN_work,0.6073
adult_AVN_work,0.2417
adult_AVN_work,1.0683
adult_AVN_work,0.6007
adult_AVN_work,2.1139
adult_AVN_work,1.6749
adult_AVN_work,0.4597
adult_AVN_work,0.5302
adult_AVN_work,0.3465
adult_AVN_work,0.3977
adult_AVN_work,0.4496
adult_AVN_work,1.1497
adult_AVN_work,0.4567
adult_AVN_work,1.2542
adult_AVN_work,0.1077
adult_AVN_work,0.9336
adult_AVN_work,0.4913
adult_AVN_work,0.3929
adult_AVN_work,0.4312
adult_AVN_work,0.6014
adult_AVN_work,0.9054
adult_AVN_work,1.1385
adult_AVN_work,1.0204
adult_AVN_work,1.4554
adult_AVN_work,0.4686
adult_AVN_work,0.215
adult_AVN_work,0.2633
adult_AVN_work,0.5
adult_AVN_work,0.4801
adult_AVN_work,0.0294
adult_AVN_work,0.413
adult_AVN_work,0.3541
adult_AVN_work,0.4573
adult_AVN_work,0.4038
adult_AVN_work,0.5882
adult_AVN_work,0.0487
adult_AVN_work,0.2138
adult_AVN_work,0.3683
adult_AVN_work,0.4551
adult_AVN_work,0.8017
adult_AVN_work,0.6996
adult_AVN_work,0.3515
adult_AVN_work,0.3006
adult_AVN_work,0.0574
adult_AVN_work,0.2214
adult_AVN_work,0.6054
adult_AVN_work,0.4267
adult_AVN_work,0.4755
adult_AVN_work,0.7311
adult_AVN_work,0.5464
adult_AVN_work,0.4053
adult_AVN_work,0.2384
adult_AVN_work,0.4677
adult_AVN_work,0.6565
adult_AVN_work,0.5116
adult_AVN_work,0.3187
adult_AVN_work,0.564
adult_AVN_work,1.6209
adult_AVN_work,0.4291
adult_AVN_work,0.8312
adult_AVN_work,0.3462
adult_AVN_work,0.5823
adult_AVN_work,0.5667
adult_AVN_work,0.3861
adult_AVN_work,0.3852
adult_AVN_work,0.9465
adult_AVN_work,0.4976
adult_AVN_work,1.0167
adult_AVN_work,0.4798
adult_AVN_work,0.4
adult_AVN_work,0.9222
adult_AVN_work,0.5665
adult_AVN_work,0.1129
adult_AVN_work,0.5227
adult_AVN_work,1.2136
adult_AVN_work,0.5426
adult_AVN_work,0.9769
adult_AVN_work,0.3316
adult_AVN_work,0.8715
adult_AVN_work,0.0751
adult_AVN_work,0.2278
adult_AVN_work,0.2717
adult_AVN_work,0.4911
adult_AVN_work,0.2426
adult_AVN_work,0.2741
adult_AVN_work,0.9559
adult_AVN_work,0.0993
adult_AVN_work,0.8252
adult_AVN_work,0.3082
adult_AVN_work,0.5741
adult_AVN_work,0.5724
adult_AVN_work,0.4585
adult_AVN_work,1.6
adult_AVN_work,0.7211
adult_AVN_work,0.5495
adult_AVN_work,0.6702
adult_AVN_work,0.9249
adult_AVN_work,0.5926
adult_AVN_work,0.2278
adult_AVN_work,2.5176
adult_AVN_work,0.7917
adult_AVN_work,0.5541
adult_AVN_work,1.4213
adult_AVN_work,0.5221
adult_AVN_work,1.2156
adult_AVN_work,0.6205
adult_AVN_work,0.2769
adult_AVN_work,0.7266
adult_AVN_work,1.375
adult_AVN_work,0.0588
adult_AVN_work,0.2727
adult_AVN_work,0.4286
adult_AVN_work,0.4056
adult_AVN_work,0.2044
adult_AVN_work,0.7005
adult_AVN_work,0.3191
adult_AVN_work,0.6692
adult_AVN_work,2.98
adult_AVN_work,0.6131
adult_AVN_work,0.6786
adult_AVN_work,0.9118
adult_AVN_work,0.8386
adult_AVN_work,0.176
adult_AVN_work,0.2275
adult_AVN_work,0.9634
adult_AVN_work,0.444
adult_AVN_work,2.9365
adult_AVN_work,0.4576
adult_AVN_work,1.101
adult_AVN_work,0.625
adult_AVN_work,0.2125
adult_AVN_work,0.4922
adult_AVN_work,2.625
adult_AVN_work,0.3985
adult_AVN_work,0.9185
adult_AVN_work,0.55
adult_AVN_work,0.515
adult_AVN_work,1.6522
adult_AVN_work,1.0224
adult_AVN_work,0.2069
adult_AVN_work,0.9756
adult_AVN_work,1.0866
adult_AVN_work,0.8385
adult_AVN_work,0.9679
adult_AVN_work,0.7022
adult_AVN_work,0.1429
adult_AVN_work,1.4526
adult_AVN_work,0.9552
adult_AVN_work,0.1257
adult_AVN_work,1.4841
adult_AVN_work,0.1928
adult_AVN_work,0.791
adult_AVN_work,0.5774
adult_AVN_work,0.7629
adult_AVN_work,0.9688
adult_AVN_work,0.7593
adult_AVN_work,0.3243
adult_AVN_work,1.446
adult_AVN_work,0.321
adult_AVN_work,0.6341
adult_AVN_work,0.1361
adult_AVN_work,1.0526
adult_AVN_work,0.0685
adult_AVN_work,0.9405
adult_AVN_work,1.08
adult_AVN_work,0.9026
adult_AVN_work,0.2643
adult_AVN_work,0.9157
adult_AVN_work,0.3102
adult_AVN_work,0.7483
adult_AVN_work,0.4837
adult_AVN_work,0.9231
adult_AVN_work,0.5845
adult_AVN_work,0.3399
adult_AVN_work,1.3657
adult_AVN_work,0.5076
adult_AVN_work,0.1966
adult_AVN_work,0.4645
adult_AVN_work,0.2509
adult_AVN_work,0.1103
adult_AVN_work,0.142
adult_AVN_work,0.2624
adult_AVN_work,0.7432
adult_AVN_work,0.7039
adult_AVN_work,1.9057
adult_AVN_work,0.5519
adult_AVN_work,0.3204
adult_AVN_work,3.5909
adult_AVN_work,0.7913
adult_AVN_work,0.9
adult_AVN_work,0.9375
adult_AVN_work,0.625
adult_AVN_work,1.7339
adult_AVN_work,0.5
adult_AVN_work,3.137
adult_AVN_work,0.8933
adult_AVN_work,1.3629
adult_AVN_work,0.2065
adult_AVN_work,0.3584
adult_AVN_work,0.3368
adult_AVN_work,0.7119
adult_AVN_work,0.0678
adult_AVN_work,0.3784
adult_AVN_work,0.2045
adult_AVN_work,0.4311
adult_AVN_work,0.2308
adult_AVN_work,0.866
adult_AVN_work,1.0542
adult_AVN_work,0.5323
adult_AVN_work,0.2418
adult_AVN_work,0.4491
adult_AVN_work,0.5882
adult_AVN_work,0.7955
adult_AVN_work,2.2571
adult_AVN_work,0.8421
adult_AVN_work,3.2982
adult_AVN_work,0.6911
adult_AVN_work,0.0308
adult_AVN_work,0.2012
adult_AVN_work,0.6092
adult_AVN_work,0.1982
adult_AVN_work,0.5294
adult_AVN_work,0.2787
adult_AVN_work,3.0645
adult_AVN_work,1.3596
adult_AVN_work,0.319
adult_AVN_work,0.5842
adult_AVN_work,0.6917
adult_AVN_work,0.2284
adult_AVN_work,1.5565
adult_AVN_work,1.1329
adult_AVN_work,0.8895
adult_AVN_work,1.1034
adult_AVN_work,0.68
adult_AVN_work,0.8785
adult_AVN_work,1.3966
adult_AVN_work,1.1809
adult_AVN_work,0.4677
adult_AVN_work,1.1351
adult_AVN_work,0.6289
adult_AVN_work,0.3436
adult_AVN_work,1.2281
adult_AVN_work,0.1579
adult_AVN_work,0.3624
adult_AVN_work,1.0952
adult_AVN_work,1.3103
adult_AVN_work,0.3191
adult_AVN_work,1.0483
adult_AVN_work,0.1143
adult_AVN_work,0.625
adult_AVN_work,0.7952
adult_AVN_work,1.9697
adult_AVN_work,0.6731
adult_AVN_work,0.1565
adult_AVN_work,0.3293
adult_AVN_work,1.2097
adult_AVN_work,0.453
adult_AVN_work,0.2742
adult_AVN_work,0.4046
adult_AVN_work,1.2963
adult_AVN_work,1.1071
adult_AVN_work,0.2133
adult_AVN_work,0.7416
adult_AVN_work,1.0909
adult_AVN_work,0.3614
adult_AVN_work,0.4444
adult_AVN_work,1.9211
adult_AVN_work,0.1299
adult_AVN_work,0.494
adult_AVN_work,0.6087
adult_AVN_work,0.725
adult_AVN_work,1.7931
adult_AVN_work,0.7549
adult_AVN_work,2.3437
adult_AVN_work,0.4363
adult_AVN_work,0.6689
adult_AVN_work,0.3893
adult_AVN_work,0.439
adult_AVN_work,0.6351
adult_AVN_work,1.75
adult_AVN_work,0.4519
adult_AVN_work,0.0569
adult_AVN_work,0.2675
adult_AVN_work,0.5736
adult_AVN_work,5.625
adult_AVN_work,0.5333
adult_AVN_work,0.1304
adult_AVN_work,0.6337
adult_AVN_work,1.9535
adult_AVN_work,0.7812
adult_AVN_work,1.9615
adult_AVN_work,0.8551
adult_AVN_work,0.8306
adult_AVN_work,0.3279
adult_AVN_work,0.4423
adult_AVN_work,1.3357
adult_AVN_work,0.2283
adult_AVN_work,0.6688
adult_AVN_work,0.5899
adult_AVN_work,1.4643
adult_AVN_work,1.1918
adult_AVN_work,0.5255
adult_AVN_work,1.0175
adult_AVN_work,1.1429
adult_AVN_work,0.4474
adult_AVN_work,0.4726
adult_AVN_work,0.5146
adult_AVN_work,2.2632
adult_AVN_work,1.013
adult_AVN_work,0.5942
adult_AVN_work,2.2533
adult_AVN_work,1.6567
adult_AVN_work,0.7434
adult_AVN_work,37.0
adult_AVN_work,0.9412
adult_AVN_work,1.5833
adult_AVN_work,1.2698
adult_AVN_work,0.0397
adult_AVN_work,0.2
adult_AVN_work,1.8829
adult_AVN_work,0.4646
adult_AVN_work,0.703
adult_AVN_work,1.7639
adult_AVN_work,1.1463
adult_AVN_work,1.2059
adult_AVN_work,1.1169
adult_AVN_work,0.9412
adult_AVN_work,0.8889
adult_AVN_work,0.5333
adult_AVN_work,0.6477
adult_AVN_work,0.8519
adult_AVN_work,1.0182
adult_AVN_work,0.4634
adult_AVN_work,0.5355
adult_AVN_work,0.3913
adult_AVN_work,0.5904
adult_AVN_work,0.25
adult_AVN_work,0.7698
adult_AVN_work,0.5826
adult_AVN_work,0.5699
adult_AVN_work,0.9253
adult_AVN_work,1.4907
adult_AVN_work,0.6457
adult_AVN_work,0.0769
adult_AVN_work,1.2581
adult_AVN_work,0.6746
adult_AVN_work,0.0294
adult_AVN_work,0.3271
adult_AVN_work,0.6099
adult_AVN_work,2.4545
adult_AVN_work,0.7403
adult_AVN_work,1.061
adult_AVN_work,2.5932
adult_AVN_work,0.3516
adult_AVN_work,0.6275
adult_AVN_work,1.2743
adult_AVN_work,0.8485
adult_AVN_work,0.1026
adult_AVN_work,0.3429
adult_AVN_work,0.4833
adult_AVN_work,0.539
adult_AVN_work,2.2778
adult_AVN_work,0.2708
adult_AVN_work,1.6585
adult_AVN_work,0.0657
adult_AVN_work,1.3671
adult_AVN_work,1.0893
adult_AVN_work,0.5556
adult_AVN_work,1.4808
adult_AVN_work,0.8197
adult_AVN_work,0.0828
adult_AVN_work,1.1667
adult_AVN_work,1.0429
adult_AVN_work,2.25
adult_AVN_work,1.9434
adult_AVN_work,1.0337
adult_AVN_work,1.0098
adult_AVN_work,2.8421
adult_AVN_work,0.4327
adult_AVN_work,0.463
adult_AVN_work,0.2018
adult_AVN_work,0.236
adult_AVN_work,0.0545
adult_AVN_work,1.3421
adult_AVN_work,0.6567
adult_AVN_work,0.4851
adult_AVN_work,0.4364
adult_AVN_work,0.3944
adult_AVN_work,0.8837
adult_AVN_work,0.1389
adult_AVN_work,0.7375
adult_AVN_work,0.7701
adult_AVN_work,1.0
adult_AVN_work,1.2281
adult_AVN_work,0.3495
adult_AVN_work,0.45
adult_AVN_work,1.6207
adult_AVN_work,0.5
adult_AVN_work,1.3778
adult_AVN_work,0.3929
adult_AVN_work,27.4
adult_AVN_work,1.7857
adult_AVN_work,1.1667
adult_AVN_work,0.1964
adult_AVN_work,0.6692
adult_AVN_work,1.9351
adult_AVN_work,0.5
adult_AVN_work,0.8437
adult_AVN_work,0.6429
adult_AVN_work,1.087
adult_AVN_work,0.75
adult_AVN_work,0.4437
adult_AVN_work,0.0385
adult_AVN_work,0.1509
adult_AVN_work,3.1111
adult_AVN_work,0.5094
adult_AVN_work,0.8679
adult_AVN_work,0.5046
adult_AVN_work,1.0263
adult_AVN_work,1.2
adult_AVN_work,3.5806
adult_AVN_work,1.8553
adult_AVN_work,0.8537
adult_AVN_work,0.2126
adult_AVN_work,0.1639
adult_AVN_work,1.4603
adult_AVN_work,1.7759
adult_AVN_work,4.1111
adult_AVN_work,13.3333
adult_AVN_work,1.2222
adult_AVN_work,1.0652
adult_AVN_work,1.3333
adult_AVN_work,1.2289
adult_AVN_work,0.1067
adult_AVN_work,0.3077
adult_AVN_work,0.5682
adult_AVN_work,1.403
adult_AVN_work,1.7681
adult_AVN_work,0.875
adult_AVN_work,1.72
adult_AVN_work,0.1
adult_AVN_work,0.4286
adult_AVN_work,0.0735
adult_AVN_work,2.129
adult_AVN_work,0.6327
adult_AVN_work,0.46
adult_AVN_work,0.9474
adult_AVN_work,0.5714
adult_AVN_work,0.1392
adult_AVN_work,0.5484
adult_AVN_work,0.0319
adult_AVN_work,0.4224
adult_AVN_work,1.1132
adult_AVN_work,0.146
adult_AVN_work,1.4923
adult_AVN_work,0.6386
adult_AVN_work,0.4894
adult_AVN_work,0.4112
adult_AVN_work,0.7632
adult_AVN_work,0.1212
adult_AVN_work,0.5714
adult_AVN_work,1.5455
adult_AVN_work,0.678
adult_AVN_work,0.58
adult_AVN_work,1.4074
adult_AVN_work,0.4
adult_AVN_work,0.283
adult_AVN_work,0.625
adult_AVN_work,0.7241
adult_AVN_work,14.8
adult_AVN_work,1.0
adult_AVN_work,4.0
adult_AVN_work,1.2097
adult_AVN_work,0.1765
adult_AVN_work,0.413
adult_AVN_work,0.7963
adult_AVN_work,0.3611
adult_AVN_work,0.0588
adult_AVN_work,1.1591
adult_AVN_work,1.3036
adult_AVN_work,1.2549
adult_AVN_work,0.7975
adult_AVN_work,0.8333
adult_AVN_work,3.2
adult_AVN_work,0.4655
adult_AVN_work,0.8571
adult_AVN_work,3.1852
adult_AVN_work,1.0571
adult_AVN_work,2.12
adult_AVN_work,0.0506
adult_AVN_work,0.3217
adult_AVN_work,1.44
adult_AVN_work,0.6
adult_AVN_work,0.1923
adult_AVN_work,1.4091
adult_AVN_work,0.0
adult_AVN_work,0.4737
adult_AVN_work,1.1636
adult_AVN_work,0.4026
adult_AVN_work,0.9714
adult_AVN_work,9.0
adult_AVN_work,1.62
adult_AVN_work,0.7073
adult_AVN_work,2.4583
adult_AVN_work,2.7736
adult_AVN_work,1.0455
adult_AVN_work,4.7778
adult_AVN_work,0.3721
adult_AVN_work,0.6
adult_AVN_work,0.0101
adult_AVN_work,1.6111
adult_AVN_work,4.0
adult_AVN_work,1.9592
adult_AVN_work,0.5
adult_AVN_work,0.0
adult_AVN_work,0.0
adult_AVN_work,1.3889
adult_AVN_work,0.2333
adult_AVN_work,0.6818
adult_AVN_work,3.8333
adult_AVN_work,2.2647
adult_AVN_work,1.7647
adult_AVN_work,1.25
adult_AVN_work,1.2632
adult_AVN_work,0.0
adult_AVN_work,1.4333
adult_AVN_work,0.3196
adult_AVN_work,3.0
adult_AVN_work,0.2955
adult_AVN_work,3.1333
adult_AVN_work,4.0
adult_AVN_work,0.0097
adult_AVN_work,0.0
adult_AVN_work,0.25
adult_AVN_work,3.5
adult_AVN_work,0.0
adult_AVN_work,0.6061
adult_AVN_work,3.5833
adult_AVN_work,9.0
adult_AVN_work,0.1429
adult_AVN_work,4.4667
adult_AVN_work,0.2917
adult_AVN_work,1.375
adult_AVN_work,30.0
adult_AVN_work,0.9333
adult_AVN_work,0.2647
adult_AVN_work,1.1053
adult_AVN_work,0.3878
adult_AVN_work,0.0625
adult_AVN_work,5.875
adult_AVN_work,14.0
adult_AVN_work,0.56
adult_AVN_work,3.75
adult_AVN_work,0.0845
adult_AVN_work,3.1818
adult_AVN_work,9.0
adult_AVN_work,3.0
adult_AVN_work,0.0
adult_AVN_work,0.0
adult_AVN_work,0.6222
adult_AVN_work,0.1563
adult_AVN_work,0.0
adult_AVN_work,0.0
adult_AVN_work,14.0
adult_AVN_work,2.0
adult_AVN_work,2.5
adult_AVN_work,0.4074
adult_AVN_work,0.0667
adult_AVN_work,0.7143
adult_AVN_work,0.0952
adult_AVN_work,0.0333
adult_AVN_work,0.0
adult_AVN_work,0.4545
adult_AVN_work,0.0
adult_AVN_work,0.25
adult_AVN_work,0.1667
adult_AVN_work,7.3333
adult_AVN_work,0.5714
adult_AVN_work,2.0
adult_vCM_bulk,0.3548
adult_vCM_bulk,0.4946
adult_vCM_bulk,0.3452
adult_vCM_bulk,0.6085
adult_vCM_bulk,0.2672
adult_vCM_bulk,0.3196
adult_vCM_bulk,0.5559
adult_vCM_bulk,0.4658
adult_vCM_bulk,0.326
adult_vCM_bulk,0.3875
adult_vCM_bulk,0.2637
adult_vCM_bulk,0.5
adult_vCM_bulk,0.8232
adult_vCM_bulk,0.7155
adult_vCM_bulk,0.7817
adult_vCM_bulk,0.3652
adult_vCM_bulk,0.5731
adult_vCM_bulk,0.4561
adult_vCM_bulk,0.5138
adult_vCM_bulk,0.5511
adult_vCM_bulk,0.4788
adult_vCM_bulk,0.7982
adult_vCM_bulk,0.8333
adult_vCM_bulk,0.2243
adult_vCM_bulk,0.4688
adult_vCM_bulk,0.4713
adult_vCM_bulk,0.5377
adult_vCM_bulk,0.3933
adult_vCM_bulk,0.68
adult_vCM_bulk,0.3294
adult_vCM_bulk,0.202
adult_vCM_bulk,0.7093
adult_vCM_bulk,0.8082
adult_vCM_bulk,0.4783
