# version: CHB v1 (standalone) | generated: 2026-06-17 | seed: 42 | input: PER-CELL surface-accessible Ca fraction (within-sample cell dispersion for Fig 2A overlay; NOT donor-level error)
group,surface_frac
adult_AVN_pace,0.4884
adult_AVN_pace,0.2513
adult_AVN_pace,0.4476
adult_AVN_pace,0.4194
adult_AVN_pace,0.3089
adult_AVN_pace,0.2481
adult_AVN_pace,0.5941
adult_AVN_pace,0.4683
adult_AVN_pace,0.2215
adult_AVN_pace,0.9412
adult_AVN_pace,0.0976
adult_AVN_pace,0.1475
adult_AVN_pace,0.4861
adult_AVN_pace,0.625
adult_AVN_pace,0.0526
adult_AVN_pace,0.3077
adult_AVN_pace,0.5
adult_AVN_pace,0.5176
adult_AVN_pace,0.3918
adult_AVN_pace,0.2766
adult_AVN_pace,0.4981
adult_AVN_pace,0.6139
adult_AVN_pace,0.5567
adult_AVN_pace,0.4025
adult_AVN_pace,0.5206
adult_AVN_pace,0.6837
adult_AVN_pace,0.4545
adult_AVN_pace,0.5261
adult_AVN_pace,0.4521
adult_AVN_pace,0.2105
adult_AVN_pace,0.3519
adult_AVN_pace,0.4461
adult_AVN_pace,0.5565
adult_AVN_pace,0.3659
adult_AVN_pace,0.3339
adult_AVN_pace,0.5872
adult_AVN_pace,0.5259
adult_AVN_pace,0.5357
adult_AVN_pace,0.619
adult_AVN_pace,0.7376
adult_AVN_pace,0.636
adult_AVN_pace,0.3635
adult_AVN_pace,0.6879
adult_AVN_pace,0.3032
adult_AVN_pace,0.2962
adult_AVN_pace,0.4908
adult_AVN_pace,0.7032
adult_AVN_pace,0.486
adult_AVN_pace,0.5032
adult_AVN_pace,0.5182
adult_AVN_pace,0.513
adult_AVN_pace,0.4506
adult_AVN_pace,0.5864
adult_AVN_pace,0.5417
adult_AVN_pace,0.518
adult_AVN_pace,0.608
adult_AVN_pace,0.6561
adult_AVN_pace,0.3949
adult_AVN_pace,0.7009
adult_AVN_pace,0.4884
adult_AVN_pace,0.463
adult_AVN_pace,0.4017
adult_AVN_pace,0.6257
adult_AVN_pace,0.5682
adult_AVN_pace,0.7478
adult_AVN_pace,0.6476
adult_AVN_pace,0.6578
adult_AVN_pace,0.272
adult_AVN_pace,0.4648
adult_AVN_pace,0.4224
adult_AVN_pace,0.685
adult_AVN_pace,0.5144
adult_AVN_pace,0.7811
adult_AVN_pace,0.6041
adult_AVN_pace,0.7066
adult_AVN_pace,0.8952
adult_AVN_pace,0.6178
adult_AVN_pace,0.5297
adult_AVN_pace,0.4198
adult_AVN_pace,0.6495
adult_AVN_pace,0.8521
adult_AVN_pace,0.7629
adult_AVN_pace,0.4265
adult_AVN_pace,0.4433
adult_AVN_pace,0.5
adult_AVN_pace,0.4
adult_AVN_pace,0.48
adult_AVN_pace,0.5467
adult_AVN_pace,0.8273
adult_AVN_pace,0.8155
adult_AVN_pace,0.2245
adult_AVN_pace,0.7262
adult_AVN_pace,0.7642
adult_AVN_pace,0.6721
adult_AVN_pace,0.7222
adult_AVN_pace,0.7551
adult_AVN_pace,0.3077
adult_AVN_pace,0.4842
adult_AVN_pace,0.6744
adult_AVN_pace,0.507
adult_AVN_pace,0.6136
adult_AVN_pace,0.7907
adult_AVN_pace,0.75
adult_AVN_pace,0.9
adult_AVN_pace,0.8333
adult_AVN_pace,0.85
adult_AVN_pace,0.8049
adult_AVN_pace,0.4516
adult_AVN_pace,0.4231
adult_AVN_pace,0.8519
adult_AVN_pace,0.3529
adult_AVN_pace,0.2308
adult_AVN_pace,0.5
adult_AVN_pace,0.4
adult_AVN_pace,0.4395
adult_AVN_pace,0.3386
adult_AVN_pace,0.5897
adult_AVN_pace,0.3356
adult_AVN_pace,0.357
adult_AVN_pace,0.5066
adult_AVN_pace,0.4741
adult_AVN_pace,0.3262
adult_AVN_pace,0.3279
adult_AVN_pace,0.5287
adult_AVN_pace,0.29
adult_AVN_pace,0.3978
adult_AVN_pace,0.2674
adult_AVN_pace,0.2456
adult_AVN_pace,0.506
adult_AVN_pace,0.2524
adult_AVN_pace,0.4682
adult_AVN_pace,0.5075
adult_AVN_pace,0.2796
adult_AVN_pace,0.4511
adult_AVN_pace,0.359
adult_AVN_pace,0.4203
adult_AVN_pace,0.4286
adult_AVN_pace,0.3478
adult_AVN_pace,0.2857
adult_AVN_pace,0.7143
adult_AVN_pace,0.3566
adult_AVN_pace,0.3431
adult_AVN_pace,0.2512
adult_AVN_pace,0.3985
adult_AVN_pace,0.3633
adult_AVN_pace,0.3731
adult_AVN_pace,0.3257
adult_AVN_pace,0.4231
adult_AVN_pace,0.4131
adult_AVN_pace,0.4264
adult_AVN_pace,0.2423
adult_AVN_pace,0.5203
adult_AVN_pace,0.2079
adult_AVN_pace,0.2974
adult_AVN_pace,0.4884
adult_AVN_pace,0.2513
adult_AVN_pace,0.4476
adult_AVN_pace,0.4194
adult_AVN_pace,0.3089
adult_AVN_pace,0.2481
adult_AVN_pace,0.5941
adult_AVN_pace,0.4683
adult_AVN_pace,0.2215
adult_AVN_pace,0.9412
adult_AVN_pace,0.0976
adult_AVN_pace,0.1475
adult_AVN_pace,0.4861
adult_AVN_pace,0.625
adult_AVN_pace,0.0526
adult_AVN_pace,0.3077
adult_AVN_pace,0.5
adult_AVN_pace,0.5176
adult_AVN_pace,0.3918
adult_AVN_pace,0.2766
adult_AVN_pace,0.4981
adult_AVN_pace,0.6139
adult_AVN_pace,0.5567
adult_AVN_pace,0.4025
adult_AVN_pace,0.5206
adult_AVN_pace,0.6837
adult_AVN_pace,0.4545
adult_AVN_work,0.2741
adult_AVN_work,0.2381
adult_AVN_work,0.1695
adult_AVN_work,0.5408
adult_AVN_work,0.2416
adult_AVN_work,0.2611
adult_AVN_work,0.3395
adult_AVN_work,0.2621
adult_AVN_work,0.321
adult_AVN_work,0.2854
adult_AVN_work,0.2762
adult_AVN_work,0.3148
adult_AVN_work,0.339
adult_AVN_work,0.3177
adult_AVN_work,0.1627
adult_AVN_work,0.612
adult_AVN_work,0.3333
adult_AVN_work,0.2546
adult_AVN_work,0.3466
adult_AVN_work,0.336
adult_AVN_work,0.2052
adult_AVN_work,0.214
adult_AVN_work,0.2432
adult_AVN_work,0.3038
adult_AVN_work,0.435
adult_AVN_work,0.5426
adult_AVN_work,0.3383
adult_AVN_work,0.5773
adult_AVN_work,0.52
adult_AVN_work,0.575
adult_AVN_work,0.2087
adult_AVN_work,0.2571
adult_AVN_work,0.4878
adult_AVN_work,0.0
adult_AVN_work,0.292
adult_AVN_work,0.1944
adult_AVN_work,0.4375
adult_AVN_work,0.5789
adult_AVN_work,0.3065
adult_AVN_work,0.3372
adult_AVN_work,0.3457
adult_AVN_work,0.4795
adult_AVN_work,0.343
adult_AVN_work,0.4881
adult_AVN_work,0.375
adult_AVN_work,0.339
adult_AVN_work,0.3968
adult_AVN_work,0.3004
adult_AVN_work,0.3714
adult_AVN_work,0.5254
adult_AVN_work,0.2491
adult_AVN_work,0.427
adult_AVN_work,0.2924
adult_AVN_work,0.425
adult_AVN_work,0.3879
adult_AVN_work,0.3694
adult_AVN_work,0.2318
adult_AVN_work,0.2749
adult_AVN_work,0.3226
adult_AVN_work,0.5268
adult_AVN_work,0.2515
adult_AVN_work,0.4028
adult_AVN_work,0.3172
adult_AVN_work,0.3656
adult_AVN_work,0.3968
adult_AVN_work,0.3333
adult_AVN_work,0.578
adult_AVN_work,0.3968
adult_AVN_work,0.2683
adult_AVN_work,0.4065
adult_AVN_work,0.2321
adult_AVN_work,0.3846
adult_AVN_work,0.4054
adult_AVN_work,0.5179
adult_AVN_work,0.4615
adult_AVN_work,0.04
adult_AVN_work,0.5417
adult_AVN_work,0.5625
adult_AVN_work,0.1429
adult_AVN_work,0.3006
adult_AVN_work,0.4339
adult_AVN_work,0.258
adult_AVN_work,0.4083
adult_AVN_work,0.4659
adult_AVN_work,0.3495
adult_AVN_work,0.3077
adult_AVN_work,0.2709
adult_AVN_work,0.3095
adult_AVN_work,0.2769
adult_AVN_work,0.3179
adult_AVN_work,0.3518
adult_AVN_work,0.3162
adult_AVN_work,0.2711
adult_AVN_work,0.2488
adult_AVN_work,0.5232
adult_AVN_work,0.2822
adult_AVN_work,0.2994
adult_AVN_work,0.2618
adult_AVN_work,0.3408
adult_AVN_work,0.4303
adult_AVN_work,0.3527
adult_AVN_work,0.4559
adult_AVN_work,0.3142
adult_AVN_work,0.3331
adult_AVN_work,0.1353
adult_AVN_work,0.4089
adult_AVN_work,0.3675
adult_AVN_work,0.2247
adult_AVN_work,0.3677
adult_AVN_work,0.3579
adult_AVN_work,0.2986
adult_AVN_work,0.3921
adult_AVN_work,0.2902
adult_AVN_work,0.4579
adult_AVN_work,0.2587
adult_AVN_work,0.382
adult_AVN_work,0.1451
adult_AVN_work,0.3774
adult_AVN_work,0.4286
adult_AVN_work,0.4578
adult_AVN_work,0.4049
adult_AVN_work,0.3163
adult_AVN_work,0.2145
adult_AVN_work,0.265
adult_AVN_work,0.2352
adult_AVN_work,0.3142
adult_AVN_work,0.3853
adult_AVN_work,0.3163
adult_AVN_work,0.2843
adult_AVN_work,0.3092
adult_AVN_work,0.4326
adult_AVN_work,0.3137
adult_AVN_work,0.3434
adult_AVN_work,0.309
adult_AVN_work,0.4753
adult_AVN_work,0.2514
adult_AVN_work,0.3773
adult_AVN_work,0.3248
adult_AVN_work,0.4608
adult_AVN_work,0.2926
adult_AVN_work,0.3392
adult_AVN_work,0.4331
adult_AVN_work,0.2909
adult_AVN_work,0.3439
adult_AVN_work,0.3592
adult_AVN_work,0.2338
adult_AVN_work,0.2757
adult_AVN_work,0.438
adult_AVN_work,0.4688
adult_AVN_work,0.3533
adult_AVN_work,0.2689
adult_AVN_work,0.329
adult_AVN_work,0.3945
adult_AVN_work,0.4433
adult_AVN_work,0.213
adult_AVN_work,0.3053
adult_AVN_work,0.4038
adult_AVN_work,0.2947
adult_AVN_work,0.3881
adult_AVN_work,0.3888
adult_AVN_work,0.3799
adult_AVN_work,0.3352
adult_AVN_work,0.3241
adult_AVN_work,0.3492
adult_AVN_work,0.3516
adult_AVN_work,0.3152
adult_AVN_work,0.3166
adult_AVN_work,0.4391
adult_AVN_work,0.2407
adult_AVN_work,0.3043
adult_AVN_work,0.1793
adult_AVN_work,0.4915
adult_AVN_work,0.1716
adult_AVN_work,0.3058
adult_AVN_work,0.468
adult_AVN_work,0.294
adult_AVN_work,0.3196
adult_AVN_work,0.2781
adult_AVN_work,0.4723
adult_AVN_work,0.5324
adult_AVN_work,0.3952
adult_AVN_work,0.2987
adult_AVN_work,0.2908
adult_AVN_work,0.2908
adult_AVN_work,0.3486
adult_AVN_work,0.2941
adult_AVN_work,0.3149
adult_AVN_work,0.3641
adult_AVN_work,0.4321
adult_AVN_work,0.5014
adult_AVN_work,0.382
adult_AVN_work,0.431
adult_AVN_work,0.3374
adult_AVN_work,0.3897
adult_AVN_work,0.3176
adult_AVN_work,0.3787
adult_AVN_work,0.2994
adult_AVN_work,0.5251
adult_AVN_work,0.2216
adult_AVN_work,0.4559
adult_AVN_work,0.2721
adult_AVN_work,0.3413
adult_AVN_work,0.5896
adult_AVN_work,0.4866
adult_AVN_work,0.4945
adult_AVN_work,0.4783
adult_AVN_work,0.3516
adult_AVN_work,0.6031
adult_AVN_work,0.343
adult_AVN_work,0.327
adult_AVN_work,0.3075
adult_AVN_work,0.4197
adult_AVN_work,0.4408
adult_AVN_work,0.3325
adult_AVN_work,0.248
adult_AVN_work,0.3105
adult_AVN_work,0.5184
adult_AVN_work,0.5
adult_AVN_work,0.349
adult_AVN_work,0.2796
adult_AVN_work,0.3446
adult_AVN_work,0.3665
adult_AVN_work,0.3598
adult_AVN_work,0.422
adult_AVN_work,0.3096
adult_AVN_work,0.3397
adult_AVN_work,0.342
adult_AVN_work,0.336
adult_AVN_work,0.3754
adult_AVN_work,0.242
adult_AVN_work,0.3985
adult_AVN_work,0.3239
adult_AVN_work,0.4076
adult_AVN_work,0.3988
adult_AVN_work,0.4072
adult_AVN_work,0.3232
adult_AVN_work,0.4225
adult_AVN_work,0.2399
adult_AVN_work,0.3624
adult_AVN_work,0.322
adult_AVN_work,0.3538
adult_AVN_work,0.5038
adult_AVN_work,0.2591
adult_AVN_work,0.1973
adult_AVN_work,0.2953
adult_AVN_work,0.228
adult_AVN_work,0.3265
adult_AVN_work,0.3669
adult_AVN_work,0.36
adult_AVN_work,0.3385
adult_AVN_work,0.3938
adult_AVN_work,0.2546
adult_AVN_work,0.4486
adult_AVN_work,0.2284
adult_AVN_work,0.1986
adult_AVN_work,0.1858
adult_AVN_work,0.1833
adult_AVN_work,0.3032
adult_AVN_work,0.3229
adult_AVN_work,0.5699
adult_AVN_work,0.1555
adult_AVN_work,0.4381
adult_AVN_work,0.3721
adult_AVN_work,0.4255
adult_AVN_work,0.5794
adult_AVN_work,0.8533
adult_AVN_work,0.3133
adult_AVN_work,0.4713
adult_AVN_work,0.3458
adult_AVN_work,0.2427
adult_AVN_work,0.2617
adult_AVN_work,0.5683
adult_AVN_work,0.3182
adult_AVN_work,0.3838
adult_AVN_work,0.4013
adult_AVN_work,0.3118
adult_AVN_work,0.2109
adult_AVN_work,0.1765
adult_AVN_work,0.3705
adult_AVN_work,0.6538
adult_AVN_work,0.6633
adult_AVN_work,0.4961
adult_AVN_work,0.2175
adult_AVN_work,0.4632
adult_AVN_work,0.4384
adult_AVN_work,0.6066
adult_AVN_work,0.3367
adult_AVN_work,0.4515
adult_AVN_work,0.59
adult_AVN_work,0.2492
adult_AVN_work,0.3678
adult_AVN_work,0.3553
adult_AVN_work,0.5459
adult_AVN_work,0.2699
adult_AVN_work,0.1781
adult_AVN_work,0.3511
adult_AVN_work,0.3551
adult_AVN_work,0.6944
adult_AVN_work,0.3333
adult_AVN_work,0.5857
adult_AVN_work,0.1117
adult_AVN_work,0.4487
adult_AVN_work,0.4833
adult_AVN_work,0.2694
adult_AVN_work,0.3366
adult_AVN_work,0.4348
adult_AVN_work,0.4091
adult_AVN_work,0.3889
adult_AVN_work,0.4455
adult_AVN_work,0.6228
adult_AVN_work,0.3514
adult_AVN_work,0.2022
adult_AVN_work,0.3478
adult_AVN_work,0.4113
adult_AVN_work,0.3011
adult_AVN_work,0.5238
adult_AVN_work,0.6986
adult_AVN_work,0.1746
adult_AVN_work,0.3448
adult_AVN_work,0.4103
adult_AVN_work,0.7578
adult_AVN_work,0.7
adult_AVN_work,0.2667
adult_AVN_work,0.3043
adult_AVN_work,0.3333
adult_AVN_work,0.7955
adult_AVN_work,0.381
adult_AVN_work,0.6957
adult_AVN_work,0.6351
adult_AVN_work,0.4
adult_AVN_work,0.2653
adult_AVN_work,0.3714
adult_AVN_work,0.5143
adult_AVN_work,0.1591
adult_AVN_work,0.2609
adult_AVN_work,0.4
adult_AVN_work,0.3871
adult_AVN_work,0.4737
adult_AVN_work,0.75
adult_AVN_work,0.4118
adult_AVN_work,0.5
adult_AVN_work,0.5
adult_AVN_work,0.1818
adult_AVN_work,0.2904
adult_AVN_work,0.3218
adult_AVN_work,0.2202
adult_AVN_work,0.206
adult_AVN_work,0.232
adult_AVN_work,0.3379
adult_AVN_work,0.2842
adult_AVN_work,0.2355
adult_AVN_work,0.1874
adult_AVN_work,0.25
adult_AVN_work,0.3714
adult_AVN_work,0.2415
adult_AVN_work,0.3263
adult_AVN_work,0.2433
adult_AVN_work,0.2907
adult_AVN_work,0.3071
adult_AVN_work,0.2524
adult_AVN_work,0.2758
adult_AVN_work,0.3382
adult_AVN_work,0.3479
adult_AVN_work,0.2803
adult_AVN_work,0.4179
adult_AVN_work,0.2372
adult_AVN_work,0.3107
adult_AVN_work,0.2231
adult_AVN_work,0.2658
adult_AVN_work,0.3033
adult_AVN_work,0.2998
adult_AVN_work,0.3333
adult_AVN_work,0.4212
adult_AVN_work,0.3953
adult_AVN_work,0.3275
adult_AVN_work,0.24
adult_AVN_work,0.355
adult_AVN_work,0.2316
adult_AVN_work,0.3047
adult_AVN_work,0.213
adult_AVN_work,0.2776
adult_AVN_work,0.2877
adult_AVN_work,0.2671
adult_AVN_work,0.312
adult_AVN_work,0.279
adult_AVN_work,0.3504
adult_AVN_work,0.5452
adult_AVN_work,0.2485
adult_AVN_work,0.3246
adult_AVN_work,0.8151
adult_AVN_work,0.4729
adult_AVN_work,0.3499
adult_AVN_work,0.3348
adult_AVN_work,0.4089
adult_AVN_work,0.2593
adult_AVN_work,0.3886
adult_AVN_work,0.1073
adult_AVN_work,0.269
adult_AVN_work,0.2837
adult_AVN_work,0.4799
adult_AVN_work,0.3235
adult_AVN_work,0.6816
adult_AVN_work,0.322
adult_AVN_work,0.4038
adult_AVN_work,0.3767
adult_AVN_work,0.2941
adult_AVN_work,0.4538
adult_AVN_work,0.1326
adult_AVN_work,0.1755
adult_AVN_work,0.3485
adult_AVN_work,0.3333
adult_AVN_work,0.2362
adult_AVN_work,0.4173
adult_AVN_work,0.2746
adult_AVN_work,0.5074
adult_AVN_work,0.2151
adult_AVN_work,0.4648
adult_AVN_work,0.487
adult_AVN_work,0.4074
adult_AVN_work,0.629
adult_AVN_work,0.3
adult_AVN_work,0.3704
adult_AVN_work,0.1667
adult_AVN_work,0.5
adult_AVN_work,0.6111
adult_AVN_work,0.2505
adult_AVN_work,0.3483
adult_AVN_work,0.279
adult_AVN_work,0.2546
adult_AVN_work,0.3089
adult_AVN_work,0.2151
adult_AVN_work,0.5681
adult_AVN_work,0.3763
adult_AVN_work,0.511
adult_AVN_work,0.2825
adult_AVN_work,0.2518
adult_AVN_work,0.3943
adult_AVN_work,0.3693
adult_AVN_work,0.2264
adult_AVN_work,0.2824
adult_AVN_work,0.3916
adult_AVN_work,0.2872
adult_AVN_work,0.3272
adult_AVN_work,0.2997
adult_AVN_work,0.2043
adult_AVN_work,0.284
adult_AVN_work,0.22
adult_AVN_work,0.3333
adult_AVN_work,0.4191
adult_AVN_work,0.65
adult_AVN_work,0.2907
adult_AVN_work,0.4747
adult_AVN_work,0.4423
adult_AVN_work,0.3227
adult_AVN_work,0.3702
adult_AVN_work,0.2664
adult_AVN_work,0.2468
adult_AVN_work,0.3272
adult_AVN_work,0.3648
adult_AVN_work,0.249
adult_AVN_work,0.4175
adult_AVN_work,0.2862
adult_AVN_work,0.2593
adult_AVN_work,0.5955
adult_AVN_work,0.2568
adult_AVN_work,0.258
adult_AVN_work,0.2409
adult_AVN_work,0.4783
adult_AVN_work,0.3722
adult_AVN_work,0.3404
adult_AVN_work,0.2202
adult_AVN_work,0.1986
adult_AVN_work,0.436
adult_AVN_work,0.4947
adult_AVN_work,0.4722
adult_AVN_work,0.619
adult_AVN_work,0.3077
adult_AVN_work,0.2685
adult_AVN_work,0.3158
adult_AVN_work,0.3465
adult_AVN_work,0.1702
adult_AVN_work,0.1688
adult_AVN_work,0.4
adult_AVN_work,0.3615
adult_AVN_work,0.3626
adult_AVN_work,0.8333
adult_AVN_work,0.4571
adult_AVN_work,0.3409
adult_AVN_work,0.3333
adult_AVN_work,0.6
adult_AVN_work,0.6667
adult_AVN_work,0.1769
adult_AVN_work,0.4118
adult_AVN_work,0.8082
adult_AVN_work,0.3011
adult_AVN_work,0.4615
adult_AVN_work,0.3462
adult_AVN_work,0.3469
adult_AVN_work,0.3269
adult_AVN_work,0.3896
adult_AVN_work,0.8
adult_AVN_work,0.6364
adult_AVN_work,0.44
adult_AVN_work,0.2192
adult_AVN_work,0.3654
adult_AVN_work,0.3019
adult_AVN_work,0.125
adult_AVN_work,0.3
adult_AVN_work,1.0
adult_AVN_work,0.5
adult_AVN_work,0.2857
adult_AVN_work,0.6316
adult_AVN_work,0.625
adult_AVN_work,0.5641
adult_AVN_work,0.25
adult_AVN_work,0.0
adult_AVN_work,0.2862
adult_AVN_work,0.2754
adult_AVN_work,0.4271
adult_AVN_work,0.3765
adult_AVN_work,0.3392
adult_AVN_work,0.4367
adult_AVN_work,0.3317
adult_AVN_work,0.3694
adult_AVN_work,0.3879
adult_AVN_work,0.1535
adult_AVN_work,0.2523
adult_AVN_work,0.2897
adult_AVN_work,0.3504
adult_AVN_work,0.4883
adult_AVN_work,0.3712
adult_AVN_work,0.5333
adult_AVN_work,0.3003
adult_AVN_work,0.3351
adult_AVN_work,0.3632
adult_AVN_work,0.7348
adult_AVN_work,0.3013
adult_AVN_work,0.3497
adult_AVN_work,0.225
adult_AVN_work,0.3573
adult_AVN_work,0.1679
adult_AVN_work,0.2103
adult_AVN_work,0.3008
adult_AVN_work,0.2756
adult_AVN_work,0.1921
adult_AVN_work,0.3141
adult_AVN_work,0.3643
adult_AVN_work,0.2605
adult_AVN_work,0.8033
adult_AVN_work,0.3077
adult_AVN_work,0.2246
adult_AVN_work,0.3441
adult_AVN_work,0.4796
adult_AVN_work,0.5539
adult_AVN_work,0.2441
adult_AVN_work,0.4181
adult_AVN_work,0.3125
adult_AVN_work,0.2455
adult_AVN_work,0.3602
adult_AVN_work,0.3433
adult_AVN_work,0.4871
adult_AVN_work,0.1799
adult_AVN_work,0.2486
adult_AVN_work,0.1599
adult_AVN_work,0.2479
adult_AVN_work,0.4365
adult_AVN_work,0.5385
adult_AVN_work,0.2857
adult_AVN_work,0.5326
adult_AVN_work,0.46
adult_AVN_work,0.3963
adult_AVN_work,0.3909
adult_AVN_work,0.525
adult_AVN_work,0.4138
adult_AVN_work,0.1923
adult_AVN_work,0.8696
adult_AVN_work,0.3934
adult_AVN_work,0.486
adult_AVN_work,0.2069
adult_AVN_work,0.1818
adult_AVN_work,0.5667
adult_AVN_work,0.6818
adult_AVN_work,0.4561
adult_AVN_work,0.6667
adult_AVN_work,0.1944
adult_AVN_work,0.9565
adult_AVN_work,0.5122
adult_AVN_work,0.5769
adult_AVN_work,0.2025
adult_AVN_work,0.55
adult_AVN_work,0.5714
adult_AVN_work,0.3077
adult_AVN_work,0.4
adult_AVN_work,0.2698
adult_AVN_work,0.75
adult_AVN_work,0.5086
adult_AVN_work,0.4966
adult_AVN_work,0.3912
adult_AVN_work,0.3606
adult_AVN_work,0.4809
adult_AVN_work,0.398
adult_AVN_work,0.4629
adult_AVN_work,0.5579
adult_AVN_work,0.5152
adult_AVN_work,0.5056
adult_AVN_work,0.4512
adult_AVN_work,0.5574
adult_AVN_work,0.5365
adult_AVN_work,0.4704
adult_AVN_work,0.3551
adult_AVN_work,0.5038
adult_AVN_work,0.5492
adult_AVN_work,0.4146
adult_AVN_work,0.4234
adult_AVN_work,0.6299
adult_AVN_work,0.4391
adult_AVN_work,0.547
adult_AVN_work,0.5331
adult_AVN_work,0.3724
adult_AVN_work,0.346
adult_AVN_work,0.4346
adult_AVN_work,0.6014
adult_AVN_work,0.3985
adult_AVN_work,0.9483
adult_AVN_work,0.374
adult_AVN_work,0.6579
adult_AVN_work,0.4247
adult_AVN_work,0.3333
adult_AVN_work,0.64
adult_AVN_work,0.5
adult_AVN_work,0.0822
adult_AVN_work,0.1447
adult_AVN_work,0.5118
adult_AVN_work,0.5452
adult_AVN_work,0.5922
adult_AVN_work,0.5265
adult_AVN_work,0.7181
adult_AVN_work,0.4562
adult_AVN_work,0.425
adult_AVN_work,0.2874
adult_AVN_work,0.6298
adult_AVN_work,0.5105
adult_AVN_work,0.5949
adult_AVN_work,0.6057
adult_AVN_work,0.3597
adult_AVN_work,0.2621
adult_AVN_work,0.5144
adult_AVN_work,0.3761
adult_AVN_work,0.5476
adult_AVN_work,0.1772
adult_AVN_work,0.3755
adult_AVN_work,0.2741
adult_AVN_work,0.2381
adult_AVN_work,0.222
adult_AVN_work,0.1695
adult_AVN_work,0.2649
adult_AVN_work,0.5671
adult_AVN_work,0.3912
adult_AVN_work,0.2305
adult_AVN_work,0.3019
adult_AVN_work,0.3529
adult_AVN_work,0.2712
adult_AVN_work,0.4063
adult_AVN_work,0.449
adult_AVN_work,0.2162
adult_AVN_work,0.2432
adult_AVN_work,0.3571
adult_AVN_work,0.1892
adult_AVN_work,0.2973
adult_AVN_work,0.3182
adult_AVN_work,0.4839
adult_AVN_work,0.3417
adult_AVN_work,0.4126
adult_AVN_work,0.3794
adult_AVN_work,0.5408
adult_AVN_work,0.459
adult_AVN_work,0.4404
adult_AVN_work,0.4117
adult_AVN_work,0.2416
adult_AVN_work,0.2611
adult_AVN_work,0.3885
adult_AVN_work,0.4777
adult_AVN_work,0.5728
adult_AVN_work,0.415
adult_AVN_work,0.5207
adult_AVN_work,0.372
adult_AVN_work,0.5329
adult_AVN_work,0.5356
adult_AVN_work,0.3464
adult_AVN_work,0.3395
adult_AVN_work,0.5547
adult_AVN_work,0.4834
adult_AVN_work,0.3598
adult_AVN_work,0.2621
adult_AVN_work,0.5199
adult_AVN_work,0.4429
adult_AVN_work,0.3575
adult_AVN_work,0.3166
adult_AVN_work,0.3491
adult_AVN_work,0.5256
adult_AVN_work,0.321
adult_AVN_work,0.5665
adult_AVN_work,0.4381
adult_AVN_work,0.4944
adult_AVN_work,0.4562
adult_AVN_work,0.4539
adult_AVN_work,0.4057
adult_AVN_work,0.3919
adult_AVN_work,0.4951
adult_AVN_work,0.3797
adult_AVN_work,0.4007
adult_AVN_work,0.4092
adult_AVN_work,0.3774
adult_AVN_work,0.4347
adult_AVN_work,0.477
adult_AVN_work,0.4718
adult_AVN_work,0.5207
adult_AVN_work,0.5962
adult_AVN_work,0.7103
adult_AVN_work,0.4299
adult_AVN_work,0.4061
adult_AVN_work,0.6393
adult_AVN_work,0.4361
adult_AVN_work,0.3435
adult_AVN_work,0.5593
adult_AVN_work,0.4838
adult_AVN_work,0.4441
adult_AVN_work,0.4452
adult_AVN_work,0.4394
adult_AVN_work,0.3374
adult_AVN_work,0.8701
adult_AVN_work,0.3559
adult_AVN_work,0.3824
adult_AVN_work,0.4059
adult_AVN_work,0.7586
adult_AVN_work,0.491
adult_AVN_work,0.3925
adult_AVN_work,0.4685
adult_AVN_work,0.2854
adult_AVN_work,0.4827
adult_AVN_work,0.4164
adult_AVN_work,0.5399
adult_AVN_work,0.4674
adult_AVN_work,0.47
adult_AVN_work,0.4025
adult_AVN_work,0.3123
adult_AVN_work,0.4634
adult_AVN_work,0.4029
adult_AVN_work,0.4204
adult_AVN_work,0.5952
adult_AVN_work,0.3644
adult_AVN_work,0.3188
adult_AVN_work,0.4809
adult_AVN_work,0.4101
adult_AVN_work,0.467
adult_AVN_work,0.4884
adult_AVN_work,0.4373
adult_AVN_work,0.2762
adult_AVN_work,0.4473
adult_AVN_work,0.5473
adult_AVN_work,0.2437
adult_AVN_work,0.3628
adult_AVN_work,0.743
adult_AVN_work,0.3297
adult_AVN_work,0.4049
adult_AVN_work,0.4327
adult_AVN_work,0.5773
adult_AVN_work,0.3148
adult_AVN_work,0.4671
adult_AVN_work,0.4583
adult_AVN_work,0.3296
adult_AVN_work,0.6344
adult_AVN_work,0.5253
adult_AVN_work,0.4483
adult_AVN_work,0.206
adult_AVN_work,0.286
adult_AVN_work,0.5948
adult_AVN_work,0.5134
adult_AVN_work,0.6459
adult_AVN_work,0.2596
adult_AVN_work,0.3703
adult_AVN_work,0.5409
adult_AVN_work,0.4588
adult_AVN_work,0.4154
adult_AVN_work,0.572
adult_AVN_work,0.339
adult_AVN_work,0.4944
adult_AVN_work,0.4733
adult_AVN_work,0.628
adult_AVN_work,0.5702
adult_AVN_work,0.8146
adult_AVN_work,0.4502
adult_AVN_work,0.6609
adult_AVN_work,0.431
adult_AVN_work,0.527
adult_AVN_work,0.3177
adult_AVN_work,0.4519
adult_AVN_work,0.6401
adult_AVN_work,0.1627
adult_AVN_work,0.4419
adult_AVN_work,0.3617
adult_AVN_work,0.3638
adult_AVN_work,0.285
adult_AVN_work,0.5164
adult_AVN_work,0.4677
adult_AVN_work,0.5976
adult_AVN_work,0.4955
adult_AVN_work,0.2876
adult_AVN_work,0.3153
